Event Receive Time;Event Type;Event Name;Activity Name;Host Name;Host IP;Process Name;Process Path;Business Service Name;User;Incident First Occurrence Time;Incident Last Occurrence Time;Count
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\lcaycho\hoy\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:16;4
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\LARONES\Exportacion\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:16;3
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\GPAZOS\Escaneos\streamerdata\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\SideSync\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\lcaycho\Escritorio\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:16;3
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JRODRIGUEZ\Escaneos\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\OBSOLETOS\22.- BD reclamos\2018\CUADERNOS-CONVERSIÓN 2018\Informes de Reclamos de  (Cuadernos-Conversión)\streamerdata\streamer.exe;Administrator;01/04/2025 15:16;01/04/2025 15:16;1
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\EURQUIAGA\Escaneos\streamerdata\streamer.exe;Administrator;01/04/2025 15:16;01/04/2025 15:16;1
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\EREYES\ERIKA\Musica\streamerdata\streamer.exe;Administrator;01/04/2025 15:16;01/04/2025 15:16;1
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\EREYES\ESCANEOS\streamerdata\streamer.exe;Administrator;01/04/2025 15:16;01/04/2025 15:16;1
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\bd reclamos\2018\ABSORBENTES  2018\Informes de Reclamos de  (Absorbentes)\streamerdata\streamer.exe;Administrator;01/04/2025 15:16;01/04/2025 15:16;1
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\OBSOLETOS\6.- BD Datos de Reclamos\CUADERNOS-CONVERSIÓN\BD Datos de Reclamos (Cuadernos-Conversión)\streamerdata\streamer.exe;Administrator;01/04/2025 15:16;01/04/2025 15:16;1
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\OBSOLETOS\22.- BD reclamos\2018\ABSORBENTES  2018\BD Datos de Reclamos (Absorbentes)\streamerdata\streamer.exe;Administrator;01/04/2025 15:16;01/04/2025 15:16;1
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\OBSOLETOS\6.- BD Datos de Reclamos\ABSORBENTES\BD Datos de Reclamos (Absorbentes)\streamerdata\streamer.exe;Administrator;31/03/2025 20:45;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Documentos en PDA de JALVARADO 2\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\TeamViewerPortable\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\reunion 13.02.2019\mmmmm\4.- Control de variables de producto terminado conversión y absorbentes\2018\2-CONVERSION\streamerdata\streamer.exe;Administrator;31/03/2025 20:45;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\reunion 13.02.2019\mmmmm\1. Registro de muestreos de productos terminados\streamerdata\streamer.exe;Administrator;31/03/2025 20:45;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\EREYES\Años anteriores\CONVERSION\streamerdata\streamer.exe;Administrator;31/03/2025 20:45;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\ECHIROQUE\NUEVO\ESCRITORIO\OBSOLETOS\22.- BD reclamos\2018\CUADERNOS-CONVERSIÓN 2018\BD Datos de Reclamos (Cuadernos-Conversión)\streamerdata\streamer.exe;Administrator;31/03/2025 20:45;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\FOTOS\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;3
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\SAP\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;3
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Archivos de Outlook\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\My Labels\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;3
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JCASTILLOP\Escaneos\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JCASTILLOP\INFORMACION\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;3
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JLAREDO\FORMATO DE PROYECTOS\REQUERIMIENTOS\Control Biometrico\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Documentos en PDA de JALVARADO\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Visual Studio 2008\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Documentos en MC9090CR\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Snagit\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JLAREDO\FORMATO DE PROYECTOS\REQUERIMIENTOS\Camaras Perimetrales\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:16;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\Carpetas para buscar\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 15:16;2
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\TARIFARIO\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\PRODUCCION_CUADERNOS\Material\Mantenimiento\Old\001 - Mantenimiento Preventivo\2019\Laptops\Michael\Formatos\Flejadora\streamerdata\streamer.exe;Administrator;31/03/2025 21:05;01/04/2025 15:12;9
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\PRODUCCION_CUADERNOS\Material\Mantenimiento\Old\001 - Mantenimiento Preventivo\2019\Laptops\Kewin\INFO DE LA LAPTOP\conversion e higienicos\streamerdata\streamer.exe;Administrator;31/03/2025 21:05;01/04/2025 15:12;9
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\PRODUCCION_CUADERNOS\Material\Mantenimiento\Old\001 - Mantenimiento Preventivo\2019\Laptops\Kewin\INFO DE LA LAPTOP\FORMATOS\streamerdata\streamer.exe;Administrator;31/03/2025 21:05;01/04/2025 15:12;9
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\INFORMES ERIKA\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 15:12;8
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\MANTENIMIENTO\Gestion Mantenimiento 2016-2022\001 - Mantenimiento Preventivo\2019\Laptops\Kewin\INFO DE LA LAPTOP\FORMATOS\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\LOGISTICA_ALMACENES\ALEX\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\CONSOLIDADOS\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\GIANINNA\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\ALEX\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\REPORTE VENTAS CAMPAÑA 2018\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\lcaycho\MIS DOCUMENTOS\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;2
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\VIVIAN\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\MANTENIMIENTO\Gestion Mantenimiento 2016-2022\001 - Mantenimiento Preventivo\2019\Laptops\Kewin\INFO DE LA LAPTOP\conversion e higienicos\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\MANTENIMIENTO\Gestion Mantenimiento 2016-2022\001 - Mantenimiento Preventivo\2019\Laptops\Michael\Formatos\Flejadora\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;3
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\Exportacion\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;4
01/04/2025 15:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Logistic\DIGITAR\streamerdata\streamer.exe;Administrator;31/03/2025 20:55;01/04/2025 15:12;4
01/04/2025 15:11;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD178SAC;172.16.178.38;w11mdp.dll;;C:\Users\user\AppData\Local\Kingsoft\WPS Office\12.2.0.20326\office6\w11mdp.dll;;01/04/2025 15:11;01/04/2025 15:11;1
01/04/2025 15:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\WORBEGOSO\bkp jsanchez\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:07;6
01/04/2025 15:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\VRODRIGUEZ\Escaneo\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:07;6
01/04/2025 15:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\VRODRIGUEZ\PENDIENTES.2017\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:07;6
01/04/2025 15:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\4.- PRODUCCIÓN\CUADROS 2017\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 15:07;6
01/04/2025 15:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\Procesos Log\Escaneo_despacho\streamerdata\streamer.exe;Administrator;31/03/2025 21:05;01/04/2025 15:07;7
01/04/2025 15:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\4.- PRODUCCIÓN\Escaneos\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 15:07;7
01/04/2025 15:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\6.- CONSUMIBLES\3.- COSTOS\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 15:07;7
01/04/2025 15:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\4.- PRODUCCIÓN\4.- PROD.P.B\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 15:02;5
01/04/2025 15:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\otros\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:02;5
01/04/2025 15:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\otros\PLANILLAS ENE 2010 - FEBRE 2011\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:02;5
01/04/2025 15:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\PLAME\2014\RECTIFICATORIAS\2da RECTIFICATORIA FEBRERO 2014\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:02;5
01/04/2025 15:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\PDT\2012\RECTIFICATORIAS\RECTIFICATORIA OCTUBRE 2012\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:02;5
01/04/2025 15:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\otros\PLANILLAS ENERO 2015\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 15:02;4
01/04/2025 14:56;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\4.- PRODUCCIÓN\2.- PÉRDIDAS DE ABSORBENTES\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 14:56;5
01/04/2025 14:56;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\otros\Caso Agustin Calderon\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 14:56;4
01/04/2025 14:56;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\PLAME\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 14:56;4
01/04/2025 14:56;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\PDT\2012\RECTIFICATORIAS\rectificatoria 02-04-07-09-10\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 14:56;4
01/04/2025 14:56;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\SUNAT\PDT\streamerdata\streamer.exe;Administrator;01/04/2025 14:46;01/04/2025 14:56;4
01/04/2025 14:54;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP89;10.8.80.142;Dell.TechHub.Instrumentation.SubAgent.exe;;C:\Program Files\Dell\DTP\InstrumentationSubAgent\Dell.TechHub.Instrumentation.SubAgent.exe;gsxavier;01/04/2025 10:04;01/04/2025 14:54;2
01/04/2025 14:54;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;QECUIOUSERS;172.16.12.18;explorer.exe;;C:\Windows\explorer.exe;bespinozad;01/04/2025 14:51;01/04/2025 14:54;2
01/04/2025 14:51;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\1.- SEGURIDAD\IMAGENES DE INSPECCIÓN\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 14:51;3
01/04/2025 14:51;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\4.- PRODUCCIÓN\2.- PÉRDIDAS DE ABSORBENTES\Pérdidas 2018\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 14:51;3
01/04/2025 14:51;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\NCARRASCO\4.- PRODUCCIÓN\1.- RECHAZOS DE PAPEL BASE\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 14:51;3
01/04/2025 14:51;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\MRAMOS\prueba\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 14:51;3
01/04/2025 14:51;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\MRAMOS\Escaneos\streamerdata\streamer.exe;Administrator;31/03/2025 21:00;01/04/2025 14:51;2
01/04/2025 14:32;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA-SERVER;10.3.1.254;streamer.exe;;D:\USERPLANTA\JALVARADO\samsung\streamerdata\streamer.exe;Administrator;31/03/2025 20:50;01/04/2025 14:32;3
